"","nflId","time","x","y","s","dis","dir","event","displayName","jerseyNumber","team","frame.id","gameId","playId","season","week","gameDate","gameTimeEastern","HomeScore","VisitorScore","homeTeamAbbr","visitorTeamAbbr","homeDisplayName","visitorDisplayName","Stadium","Location","StadiumType","Turf","GameLength","GameWeather","Temperature","Humidity","WindSpeed","WindDirection","quarter","GameClock","down","yardsToGo","possessionTeam","yardlineSide","yardlineNumber","offenseFormation","personnel.offense","defendersInTheBox","numberOfPassRushers","personnel.defense","HomeScoreBeforePlay","VisitorScoreBeforePlay","HomeScoreAfterPlay","VisitorScoreAfterPlay","isPenalty","isSTPlay","SpecialTeamsPlayType","KickReturnYardage","PassLength","PassResult","YardsAfterCatch","PlayResult","playDescription","PositionAbbr","dirFac","OffDir","RouteType","routeCombo","hash"
"39",79848,2017-09-10 19:43:51,14.9,23.92,0.18,0.01,115.25,NA,"Malcolm Jenkins",27,"away",2,2017091008,3523,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,06:39:00,2,10,"WAS","WAS",1,"EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,2,"C",0,2,"(6:39) (Shotgun) K.Cousins pass short right to J.Crowder to WAS 3 for 2 yards (J.Watkins).","SS","N","North",NA,"2 Flat,1 In/Dig,1 Slant","2017091008-3523"
"40",79848,2017-09-10 19:56:26,45.06,17.16,1.86,0.17,144.78,"ball_snap","Malcolm Jenkins",27,"away",15,2017091008,3770,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,01:59:00,1,10,"WAS","WAS",25,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",17,22,17,22,FALSE,FALSE,NA,NA,7,"C",0,7,"(1:59) (Shotgun) K.Cousins pass short right to J.Reed to WAS 32 for 7 yards (J.Hicks).","SS","NE","North",NA,"2 Flat,2 In/Dig","2017091008-3770"
"41",79848,2017-09-10 19:43:14,3.66,30.52,0.9,0.09,256.78,NA,"Malcolm Jenkins",27,"away",48,2017091008,3501,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,06:43:00,1,10,"WAS","WAS",1,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",17,19,17,19,FALSE,FALSE,NA,NA,14,"I",NA,0,"(6:43) K.Cousins pass incomplete short middle to T.Pryor.","SS","S","South",NA,"4 idk","2017091008-3501"
"42",79848,2017-09-10 19:14:56,10.9,26.07,1.49,0.15,112.21,NA,"Malcolm Jenkins",27,"away",67,2017091008,2863,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,02:18:00,3,9,"WAS","PHI",15,"EMPTY","1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",14,19,14,19,FALSE,FALSE,NA,NA,6,"I",NA,0,"(2:18) (Shotgun) K.Cousins pass incomplete short left to J.Crowder [V.Curry].","SS","N","South",NA,"2 idk,2 In/Dig","2017091008-2863"
"43",79848,2017-09-10 18:22:30,18.57,25.21,2.75,0.34,275.7,NA,"Malcolm Jenkins",27,"away",92,2017091008,1743,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,01:26:00,2,6,"WAS","PHI",29,"SHOTGUN","1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",7,13,13,13,FALSE,FALSE,NA,NA,4,"C",25,29,"(1:26) (Shotgun) K.Cousins pass short middle to C.Thompson for 29 yards, TOUCHDOWN [F.Cox].","SS","S","South",NA,"1 Flat,2 idk,1 In/Dig","2017091008-1743"
"44",79848,2017-09-10 19:07:03,37.83,21.47,3.5,0.39,279.61,"pass_forward","Malcolm Jenkins",27,"away",42,2017091008,2676,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,05:15:00,1,10,"WAS","PHI",39,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",14,19,14,19,FALSE,FALSE,NA,NA,39,"I",NA,0,"(5:15) K.Cousins pass incomplete deep right to T.Pryor.","SS","S","South",NA,"2 Fly,2 idk","2017091008-2676"
"45",79848,2017-09-10 20:06:42,63.56,51.23,1.37,0.15,88.49,NA,"Malcolm Jenkins",27,"away",76,2017091008,4034,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,00:40:00,2,17,"WAS","WAS",43,"SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",17,30,17,30,FALSE,FALSE,NA,NA,4,"C",3,7,"(:40) (Shotgun) K.Cousins pass short left to J.Crowder pushed ob at 50 for 7 yards (J.Mills).","SS","N","North",NA,"1 Flat,2 idk,1 Slant","2017091008-4034"
"46",79848,2017-09-10 19:29:25,91.08,27.02,2.14,0.18,4.34,NA,"Malcolm Jenkins",27,"away",28,2017091008,3203,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,13:06:00,1,10,"WAS","PHI",18,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,3,"C",1,4,"(13:06) K.Cousins pass short left to T.Pryor to PHI 14 for 4 yards (J.Mills).","SS","W","South",NA,"2 idk,2 In/Dig","2017091008-3203"
"47",496782,2017-09-10 18:33:57,71.81,30.29,2.72,0.33,214.42,NA,"Junior Galette",58,"home",38,2017091008,2077,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,00:10:00,1,10,"PHI","WAS",32,"SHOTGUN","1 RB, 1 TE, 3 WR",4,4,"2 DL, 4 LB, 5 DB",14,13,14,13,FALSE,FALSE,NA,NA,32,"I",NA,0,"(:10) (Shotgun) C.Wentz pass incomplete deep left to A.Jeffery (B.Breeland) [J.Galette].","OLB","SE","South",NA,"3 idk,1 In/Dig","2017091008-2077"
"48",496782,2017-09-10 19:22:26,51.7,34.06,4.01,0.41,32.09,NA,"Junior Galette",58,"home",82,2017091008,3037,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,00:10:00,3,21,"PHI","PHI",39,"SHOTGUN","1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,41,"I",NA,0,"(:10) (Shotgun) C.Wentz pass incomplete deep left to A.Jeffery (D.Swearinger).","OLB","NW","North",NA,"2 In/Dig,1 Out,1 Post","2017091008-3037"
"49",496782,2017-09-10 18:55:12,82.88,24.33,2.52,0.21,111.45,NA,"Junior Galette",58,"home",50,2017091008,2364,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,10:53:00,2,12,"PHI","WAS",24,"SHOTGUN","1 RB, 1 TE, 3 WR",6,6,"2 DL, 4 LB, 5 DB",14,16,14,16,FALSE,FALSE,NA,NA,7,"I",NA,0,"(10:53) (Shotgun) C.Wentz pass incomplete short middle to A.Jeffery.","OLB","N","North",NA,"2 idk,2 In/Dig","2017091008-2364"
"50",496782,2017-09-10 18:07:40,34.38,34.66,3.63,0.4,238.17,NA,"Junior Galette",58,"home",23,2017091008,1404,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,07:21:00,2,8,"PHI","PHI",27,"SHOTGUN","2 RB, 1 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB",7,13,7,13,FALSE,FALSE,NA,NA,9,"C",1,10,"(7:21) (Shotgun) C.Wentz pass short middle to Z.Ertz to PHI 37 for 10 yards (M.Foster, Z.Brown) [J.Galette].","OLB","SE","South",NA,"3 idk","2017091008-1404"
"51",496782,2017-09-10 17:40:24,38.87,21.15,2.88,0.32,84.32,NA,"Junior Galette",58,"home",20,2017091008,885,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",1,01:11:00,1,10,"PHI","WAS",28,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB",0,7,0,7,FALSE,FALSE,NA,NA,12,"C",2,14,"(1:11) C.Wentz pass short left to Z.Ertz to WAS 14 for 14 yards (D.Swearinger).","OLB","N","North",NA,"3 idk,1 Out","2017091008-885"
"52",496782,2017-09-10 19:37:28,85.13,12.55,7.76,0.8,230.46,NA,"Junior Galette",58,"home",72,2017091008,3387,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,09:27:00,3,10,"PHI","PHI",26,"SHOTGUN","1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,16,"C",7,23,"(9:27) (Shotgun) C.Wentz pass deep left to Z.Ertz to PHI 49 for 23 yards (D.Everett).","OLB","SE","North",NA,"4 idk","2017091008-3387"
"53",496782,2017-09-10 18:52:25,68.16,29.42,1.81,0.22,10.75,NA,"Junior Galette",58,"home",51,2017091008,2255,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,12:58:00,1,10,"PHI","WAS",34,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",14,16,14,16,FALSE,FALSE,NA,NA,6,"C",1,7,"(12:58) (Shotgun) C.Wentz pass short left to Z.Ertz to WAS 27 for 7 yards (M.Foster).","OLB","W","South",NA,"4 idk","2017091008-2255"
"54",496782,2017-09-10 18:33:14,69.25,24.47,2.49,0.11,271.18,NA,"Junior Galette",58,"home",17,2017091008,2053,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,00:15:00,2,2,"PHI","WAS",41,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",14,13,14,13,FALSE,FALSE,NA,NA,5,"C",4,9,"(:15) (Shotgun) C.Wentz pass short left to Z.Ertz pushed ob at WAS 32 for 9 yards (D.Everett).","OLB","S","North",NA,"3 Flat,1 idk","2017091008-2053"
"55",497149,2017-09-10 18:49:32,28.29,24.71,1.61,0.46,54.99,NA,"LeGarrette Blount",29,"away",22,2017091008,2164,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,15:00:00,1,10,"PHI","PHI",25,"SINGLEBACK","1 RB, 3 TE, 1 WR",8,6,"3 DL, 4 LB, 4 DB",14,16,14,16,FALSE,FALSE,NA,NA,-2,"C",13,11,"(15:00) C.Wentz pass short right to B.Celek pushed ob at PHI 36 for 11 yards (J.Norman).","RB","NW","North",NA,"3 Flat,1 In/Dig","2017091008-2164"
"56",497149,2017-09-10 17:11:17,62.22,6.21,0.34,0.03,250,NA,"LeGarrette Blount",29,"away",75,2017091008,222,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",1,12:35:00,1,10,"PHI","PHI",44,"SINGLEBACK","1 RB, 2 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,51,"I",NA,0,"(12:35) C.Wentz pass incomplete deep middle to T.Smith (J.Norman).","RB","S","South",NA,"1 Corner,1 idk,1 Out,1 Post","2017091008-222"
"57",497149,2017-09-10 17:59:16,10.97,27.94,2.93,0.39,114.76,NA,"LeGarrette Blount",29,"away",25,2017091008,1239,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,09:26:00,1,10,"PHI","PHI",6,"SINGLEBACK","1 RB, 3 TE, 1 WR",6,5,"3 DL, 4 LB, 4 DB",0,13,0,13,FALSE,FALSE,NA,NA,10,"C",4,14,"(9:26) C.Wentz pass short right to A.Jeffery to PHI 20 for 14 yards (J.Norman; D.Everett).","RB","N","North",NA,"3 Out,1 Slant","2017091008-1239"
"58",497149,2017-09-10 17:38:51,56.84,29.49,1,0,235.82,"ball_snap","LeGarrette Blount",29,"away",15,2017091008,838,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",1,02:43:00,1,10,"PHI","WAS",39,"SINGLEBACK","6 OL, 1 RB, 1 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",0,7,0,7,FALSE,FALSE,NA,NA,7,"C",0,7,"(2:43) H.Vaitai reported in as eligible.  C.Wentz pass short right to Z.Ertz to WAS 32 for 7 yards.","RB","SE","South",NA,"1 Flat,1 idk,1 In/Dig","2017091008-838"
"59",497149,2017-09-10 17:46:54,106.94,13.03,5.48,0.63,152.79,"pass_forward","LeGarrette Blount",29,"away",33,2017091008,1016,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,13:28:00,3,1,"PHI","WAS",1,"SHOTGUN","1 RB, 3 TE, 1 WR",8,6,"4 DL, 4 LB, 3 DB",0,7,0,13,TRUE,FALSE,NA,NA,0,"C",1,1,"(13:28) (Shotgun) C.Wentz pass short right to L.Blount for 1 yard, TOUCHDOWN. Penalty on WAS-D.Swearinger, Defensive Offside, declined.","RB","E","North",NA,"4 In/Dig","2017091008-1016"
"60",497149,2017-09-10 17:46:08,103.18,23.82,0.63,0,119.05,NA,"LeGarrette Blount",29,"away",13,2017091008,992,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,13:33:00,2,1,"PHI","WAS",1,"SINGLEBACK","6 OL, 1 RB, 3 TE, 0 WR",8,5,"3 DL, 4 LB, 4 DB",0,7,0,7,FALSE,FALSE,NA,NA,1,"I",NA,0,"(13:33) H.Vaitai reported in as eligible.  C.Wentz pass incomplete short middle to B.Celek.","RB","N","South",NA,"1 idk,2 In/Dig","2017091008-992"
"61",497149,2017-09-10 18:00:00,24.24,24.14,2.19,0.29,348.27,NA,"LeGarrette Blount",29,"away",29,2017091008,1263,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,08:43:00,1,10,"PHI","PHI",20,"SHOTGUN","1 RB, 1 TE, 3 WR",7,6,"2 DL, 4 LB, 5 DB",0,13,0,13,FALSE,FALSE,NA,NA,1,"I",NA,0,"(8:43) (Shotgun) C.Wentz pass incomplete short middle to N.Agholor.","RB","W","South",NA,"2 Flat,2 idk","2017091008-1263"
"62",497149,2017-09-10 17:44:39,95.15,27.69,0.02,0,76.71,NA,"LeGarrette Blount",29,"away",7,2017091008,947,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,15:00:00,2,4,"PHI","WAS",8,"SINGLEBACK","1 RB, 2 TE, 2 WR",9,7,"3 DL, 4 LB, 4 DB",0,7,0,7,FALSE,FALSE,NA,NA,-2,"C",7,5,"(15:00) C.Wentz pass short right to N.Agholor to WAS 3 for 5 yards (D.Swearinger).","RB","N","South",NA,"4 idk","2017091008-947"
"63",2495190,2017-09-10 17:12:42,67.46,32.15,0.04,0,121.51,NA,"Ryan Kerrigan",91,"home",2,2017091008,265,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",1,11:43:00,3,12,"PHI","PHI",42,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",0,0,0,6,FALSE,FALSE,NA,NA,39,"C",19,58,"(11:43) (Shotgun) C.Wentz pass deep left to N.Agholor for 58 yards, TOUCHDOWN [M.Ioannidis].","OLB","NE","North",NA,"4 idk","2017091008-265"
"64",2495190,2017-09-10 19:39:56,59.76,39.2,0.51,0.06,48.55,NA,"Ryan Kerrigan",91,"home",68,2017091008,3458,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,07:22:00,3,9,"PHI",NA,NA,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,-5,"C",4,-1,"(7:22) (Shotgun) C.Wentz pass short right to N.Agholor to PHI 49 for -1 yards (K.Fuller).","OLB","NW","North",NA,"1 Flat,3 idk","2017091008-3458"
"65",2495190,2017-09-10 18:51:47,41.54,18.74,3.17,0.33,61.64,NA,"Ryan Kerrigan",91,"home",50,2017091008,2231,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,13:35:00,3,10,"PHI","PHI",36,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",14,16,14,16,FALSE,FALSE,NA,NA,15,"C",15,30,"(13:35) (Shotgun) C.Wentz pass short left to T.Smith to WAS 34 for 30 yards (B.Breeland).","OLB","N","South",NA,"4 idk","2017091008-2231"
"66",2495190,2017-09-10 18:11:06,31.52,24.57,4.01,0.42,259.39,NA,"Ryan Kerrigan",91,"home",22,2017091008,1479,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,05:23:00,2,23,"PHI","PHI",24,"SHOTGUN","2 RB, 0 TE, 3 WR",3,3,"2 DL, 4 LB, 5 DB",7,13,7,13,FALSE,FALSE,NA,NA,-5,"C",20,15,"(5:23) (Shotgun) C.Wentz pass short right to D.Sproles to PHI 39 for 15 yards (J.Norman).","OLB","S","South",NA,"1 Flat,2 idk","2017091008-1479"
"67",2495190,2017-09-10 19:48:14,62.56,28.3,0,0,4.77,NA,"Ryan Kerrigan",91,"home",3,2017091008,3608,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,05:46:00,1,10,"PHI","PHI",47,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,-4,"C",4,0,"(5:46) (Shotgun) C.Wentz pass short right to A.Jeffery to PHI 47 for no gain (K.Fuller).","OLB","W","South",NA,"1 Flat,3 idk","2017091008-3608"
"68",2495190,2017-09-10 19:36:38,87.79,33.82,1.17,0.13,342.05,NA,"Ryan Kerrigan",91,"home",53,2017091008,3365,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,09:33:00,2,10,"PHI","PHI",26,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,49,"I",NA,0,"(9:33) C.Wentz pass incomplete deep middle to T.Smith.","OLB","W","North",NA,"3 idk,1 In/Dig","2017091008-3365"
"69",2495190,2017-09-10 19:49:02,53.49,20.08,5.17,0.6,269.41,NA,"Ryan Kerrigan",91,"home",90,2017091008,3632,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,05:06:00,2,10,"PHI","PHI",47,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB",17,19,17,19,FALSE,FALSE,NA,NA,14,"C",10,24,"(5:06) C.Wentz pass short left to A.Jeffery to WAS 29 for 24 yards (B.Breeland; M.Foster).","OLB","S","South",NA,"1 Out,3 Slant","2017091008-3632"
"70",2495190,2017-09-10 18:50:57,41.17,20.67,5.17,0.55,285.77,NA,"Ryan Kerrigan",91,"home",26,2017091008,2209,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,13:43:00,2,10,"PHI","PHI",36,"SHOTGUN","2 RB, 1 TE, 2 WR",6,5,"2 DL, 4 LB, 5 DB",14,16,14,16,FALSE,FALSE,NA,NA,6,"I",NA,0,"(13:43) (Shotgun) C.Wentz pass incomplete short left to D.Sproles.","OLB","S","South",NA,"1 Flat,2 idk","2017091008-2209"
"71",2495190,2017-09-10 19:19:31,30.45,26.46,2.56,0.21,68.02,NA,"Ryan Kerrigan",91,"home",63,2017091008,2935,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,02:00:00,1,10,"PHI","PHI",26,"SHOTGUN","1 RB, 2 TE, 2 WR",7,5,"3 DL, 4 LB, 4 DB",17,19,17,19,FALSE,FALSE,NA,NA,10,"C",1,11,"(2:00) (Shotgun) C.Wentz pass short middle to Z.Ertz to PHI 37 for 11 yards (D.Swearinger).","OLB","N","South",NA,"4 idk","2017091008-2935"
"72",2495190,2017-09-10 18:55:55,73,22.87,2.73,0.35,269.95,NA,"Ryan Kerrigan",91,"home",46,2017091008,2393,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",3,10:49:00,3,12,"PHI","WAS",24,"SHOTGUN","1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB",14,16,14,16,FALSE,FALSE,NA,NA,-4,"I",NA,0,"(10:49) (Shotgun) C.Wentz pass incomplete short right to D.Sproles (J.Norman).","OLB","S","South",NA,"4 idk","2017091008-2393"
"73",2495190,2017-09-10 18:28:01,46.52,24.62,2.02,0.51,263.32,NA,"Ryan Kerrigan",91,"home",18,2017091008,1895,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,00:56:00,1,10,"PHI","PHI",37,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",14,13,14,13,FALSE,FALSE,NA,NA,16,"I",NA,0,"(:56) (Shotgun) C.Wentz pass incomplete deep middle to A.Jeffery (J.Norman) [J.Allen].","OLB","S","South",NA,"4 idk","2017091008-1895"
"74",2495190,2017-09-10 18:29:52,44.87,20.99,1.84,0.15,69.88,NA,"Ryan Kerrigan",91,"home",43,2017091008,1955,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,00:41:00,3,6,"PHI","PHI",41,"SHOTGUN","1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",14,13,14,13,FALSE,FALSE,NA,NA,10,"C",0,10,"(:41) (Shotgun) C.Wentz pass short middle to N.Agholor to WAS 49 for 10 yards (M.Foster).","OLB","N","South",NA,"2 idk,2 Out","2017091008-1955"
"75",2495190,2017-09-10 18:00:49,23.11,1.55,7.84,0.6,261.69,NA,"Ryan Kerrigan",91,"home",71,2017091008,1285,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",2,08:39:00,2,10,"PHI","PHI",20,"SHOTGUN","1 RB, 3 TE, 1 WR",5,3,"3 DL, 4 LB, 4 DB",0,13,6,13,FALSE,FALSE,NA,NA,4,"IN",NA,0,"(8:39) (Shotgun) C.Wentz pass short right intended for D.Sproles INTERCEPTED by R.Kerrigan (S.McGee) [S.McGee] at PHI 24. R.Kerrigan for 24 yards, TOUCHDOWN.","OLB","S","North",NA,"1 Flat,3 In/Dig","2017091008-1285"
"76",2495190,2017-09-10 19:34:26,96.2,30.91,3.81,0.44,110.75,NA,"Ryan Kerrigan",91,"home",23,2017091008,3296,2017,1,"09/10/2017",13:00:00,17,30,"WAS","PHI","Washington Redskins","Philadelphia Eagles","FedExField","Landover, MD","Outdoors","Grass",03:06:00,"Sunny","67",54,"5","North",4,11:42:00,2,8,"PHI","PHI",17,"SHOTGUN","1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",17,19,17,19,FALSE,FALSE,NA,NA,1,"C",3,4,"(11:42) (Shotgun) C.Wentz pass short right to N.Agholor to PHI 21 for 4 yards (M.Foster).","OLB","N","North",NA,"1 Flat,1 idk,2 In/Dig","2017091008-3296"
